id_colonia,anio,semestre,n_fugas,cve_alcaldia,nom_alcaldia,nom_colonia,origen,centroide_lat,centroide_lon,pob_colonia,pct_aguadv,pct_drenaje,densidad_pob_por_vivienda,pobreza_pct_promedio,ingreso_lpi_pct_promedio,carencia_calidad_espacios_pct,sitio_calidad_cercano,dist_sitio_km,pct_excede_nom_local,factor_riesgo_morbilidad,tasa_morbilidad_estimada_por_100k,antiguedad_red_proxy,dist_planta_km,planta_cercana_id,fugas_por_10k_hab_semestre,periodo_label
002_AGUILERA,2022,1,7,002,Azcapotzalco,Aguilera,sepomex,19.472949999999997,-99.15553485000001,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.19,0.0,0.5267319508506713,2634.7,0.7316,2.25,PLANTA_000,13.93,2022-S1
002_AGUILERA,2022,2,7,002,Azcapotzalco,Aguilera,sepomex,19.472949999999997,-99.15553485000001,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.19,0.0,0.5267319508506713,2634.7,0.7316,2.25,PLANTA_000,13.93,2022-S2
002_AGUILERA,2023,1,7,002,Azcapotzalco,Aguilera,sepomex,19.472949999999997,-99.15553485000001,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.19,0.0,0.5267319508506713,2634.7,0.7316,2.25,PLANTA_000,13.93,2023-S1
002_AGUILERA,2023,2,18,002,Azcapotzalco,Aguilera,sepomex,19.472949999999997,-99.15553485000001,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.19,0.0,0.5267319508506713,2634.7,0.7316,2.25,PLANTA_000,35.81,2023-S2
002_AGUILERA,2024,1,1,002,Azcapotzalco,Aguilera,sepomex,19.472949999999997,-99.15553485000001,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.19,0.0,0.5267319508506713,2634.7,0.7316,2.25,PLANTA_000,1.99,2024-S1
002_ALDANA,2022,1,19,002,Azcapotzalco,Aldana,sepomex,19.470395285078858,-99.1495,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.48,0.0,0.5267319508506713,2634.7,0.7316,2.94,PLANTA_000,37.8,2022-S1
002_ALDANA,2022,2,9,002,Azcapotzalco,Aldana,sepomex,19.470395285078858,-99.1495,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.48,0.0,0.5267319508506713,2634.7,0.7316,2.94,PLANTA_000,17.91,2022-S2
002_ALDANA,2023,1,8,002,Azcapotzalco,Aldana,sepomex,19.470395285078858,-99.1495,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.48,0.0,0.5267319508506713,2634.7,0.7316,2.94,PLANTA_000,15.92,2023-S1
002_ALDANA,2023,2,42,002,Azcapotzalco,Aldana,sepomex,19.470395285078858,-99.1495,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.48,0.0,0.5267319508506713,2634.7,0.7316,2.94,PLANTA_000,83.57,2023-S2
002_ALDANA,2024,1,10,002,Azcapotzalco,Aldana,sepomex,19.470395285078858,-99.1495,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.48,0.0,0.5267319508506713,2634.7,0.7316,2.94,PLANTA_000,19.9,2024-S1
002_AMPLIACION_COSMOPOLITA,2022,1,1,002,Azcapotzalco,Ampliación Cosmopolita,sepomex,19.4719,-99.1613,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.69,0.0,0.5267319508506713,2634.7,0.7316,1.73,PLANTA_000,1.99,2022-S1
002_AMPLIACION_COSMOPOLITA,2022,2,5,002,Azcapotzalco,Ampliación Cosmopolita,sepomex,19.4719,-99.1613,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.69,0.0,0.5267319508506713,2634.7,0.7316,1.73,PLANTA_000,9.95,2022-S2
002_AMPLIACION_COSMOPOLITA,2023,1,5,002,Azcapotzalco,Ampliación Cosmopolita,sepomex,19.4719,-99.1613,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.69,0.0,0.5267319508506713,2634.7,0.7316,1.73,PLANTA_000,9.95,2023-S1
002_AMPLIACION_COSMOPOLITA,2023,2,21,002,Azcapotzalco,Ampliación Cosmopolita,sepomex,19.4719,-99.1613,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.69,0.0,0.5267319508506713,2634.7,0.7316,1.73,PLANTA_000,41.78,2023-S2
002_AMPLIACION_COSMOPOLITA,2024,1,1,002,Azcapotzalco,Ampliación Cosmopolita,sepomex,19.4719,-99.1613,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.69,0.0,0.5267319508506713,2634.7,0.7316,1.73,PLANTA_000,1.99,2024-S1
002_AMPLIACION_DEL_GAS,2022,1,18,002,Azcapotzalco,Ampliación Del Gas,sepomex,19.4656209,-99.1582764,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.43,0.0,0.5267319508506713,2634.7,0.7316,2.37,PLANTA_000,35.81,2022-S1
002_AMPLIACION_DEL_GAS,2022,2,15,002,Azcapotzalco,Ampliación Del Gas,sepomex,19.4656209,-99.1582764,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.43,0.0,0.5267319508506713,2634.7,0.7316,2.37,PLANTA_000,29.84,2022-S2
002_AMPLIACION_DEL_GAS,2023,1,6,002,Azcapotzalco,Ampliación Del Gas,sepomex,19.4656209,-99.1582764,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.43,0.0,0.5267319508506713,2634.7,0.7316,2.37,PLANTA_000,11.94,2023-S1
002_AMPLIACION_DEL_GAS,2023,2,25,002,Azcapotzalco,Ampliación Del Gas,sepomex,19.4656209,-99.1582764,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.43,0.0,0.5267319508506713,2634.7,0.7316,2.37,PLANTA_000,49.74,2023-S2
002_AMPLIACION_DEL_GAS,2024,1,1,002,Azcapotzalco,Ampliación Del Gas,sepomex,19.4656209,-99.1582764,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.43,0.0,0.5267319508506713,2634.7,0.7316,2.37,PLANTA_000,1.99,2024-S1
002_AMPLIACION_PETROLERA,2022,1,21,002,Azcapotzalco,Ampliación Petrolera,sepomex,19.481627,-99.1937909,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.65,0.0,0.5267319508506713,2634.7,0.7316,1.88,PLANTA_000,41.78,2022-S1
002_AMPLIACION_PETROLERA,2022,2,38,002,Azcapotzalco,Ampliación Petrolera,sepomex,19.481627,-99.1937909,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.65,0.0,0.5267319508506713,2634.7,0.7316,1.88,PLANTA_000,75.61,2022-S2
002_AMPLIACION_PETROLERA,2023,1,56,002,Azcapotzalco,Ampliación Petrolera,sepomex,19.481627,-99.1937909,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.65,0.0,0.5267319508506713,2634.7,0.7316,1.88,PLANTA_000,111.42,2023-S1
002_AMPLIACION_PETROLERA,2023,2,13,002,Azcapotzalco,Ampliación Petrolera,sepomex,19.481627,-99.1937909,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.65,0.0,0.5267319508506713,2634.7,0.7316,1.88,PLANTA_000,25.87,2023-S2
002_AMPLIACION_PETROLERA,2024,1,10,002,Azcapotzalco,Ampliación Petrolera,sepomex,19.481627,-99.1937909,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.65,0.0,0.5267319508506713,2634.7,0.7316,1.88,PLANTA_000,19.9,2024-S1
002_AMPLIACION_SAN_PEDRO_XALPA,2022,1,154,002,Azcapotzalco,Ampliación San Pedro Xalpa,sepomex,19.4787,-99.2169791,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.13,0.0,0.5267319508506713,2634.7,0.7316,4.28,PLANTA_000,306.41,2022-S1
002_AMPLIACION_SAN_PEDRO_XALPA,2022,2,99,002,Azcapotzalco,Ampliación San Pedro Xalpa,sepomex,19.4787,-99.2169791,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.13,0.0,0.5267319508506713,2634.7,0.7316,4.28,PLANTA_000,196.98,2022-S2
002_AMPLIACION_SAN_PEDRO_XALPA,2023,1,101,002,Azcapotzalco,Ampliación San Pedro Xalpa,sepomex,19.4787,-99.2169791,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.13,0.0,0.5267319508506713,2634.7,0.7316,4.28,PLANTA_000,200.96,2023-S1
002_AMPLIACION_SAN_PEDRO_XALPA,2023,2,173,002,Azcapotzalco,Ampliación San Pedro Xalpa,sepomex,19.4787,-99.2169791,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.13,0.0,0.5267319508506713,2634.7,0.7316,4.28,PLANTA_000,344.21,2023-S2
002_AMPLIACION_SAN_PEDRO_XALPA,2024,1,23,002,Azcapotzalco,Ampliación San Pedro Xalpa,sepomex,19.4787,-99.2169791,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.13,0.0,0.5267319508506713,2634.7,0.7316,4.28,PLANTA_000,45.76,2024-S1
002_ANGEL_ZIMBRON,2022,1,24,002,Azcapotzalco,Ángel Zimbrón,sepomex,19.4670128,-99.1892,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.02,0.0,0.5267319508506713,2634.7,0.7316,1.89,PLANTA_000,47.75,2022-S1
002_ANGEL_ZIMBRON,2022,2,17,002,Azcapotzalco,Ángel Zimbrón,sepomex,19.4670128,-99.1892,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.02,0.0,0.5267319508506713,2634.7,0.7316,1.89,PLANTA_000,33.82,2022-S2
002_ANGEL_ZIMBRON,2023,1,11,002,Azcapotzalco,Ángel Zimbrón,sepomex,19.4670128,-99.1892,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.02,0.0,0.5267319508506713,2634.7,0.7316,1.89,PLANTA_000,21.89,2023-S1
002_ANGEL_ZIMBRON,2023,2,33,002,Azcapotzalco,Ángel Zimbrón,sepomex,19.4670128,-99.1892,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.02,0.0,0.5267319508506713,2634.7,0.7316,1.89,PLANTA_000,65.66,2023-S2
002_ANGEL_ZIMBRON,2024,1,4,002,Azcapotzalco,Ángel Zimbrón,sepomex,19.4670128,-99.1892,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.02,0.0,0.5267319508506713,2634.7,0.7316,1.89,PLANTA_000,7.96,2024-S1
002_ARENAL,2022,1,36,002,Azcapotzalco,Arenal,sepomex,19.4647,-99.15255107118016,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.84,0.0,0.5267319508506713,2634.7,0.7316,2.92,PLANTA_000,71.63,2022-S1
002_ARENAL,2022,2,16,002,Azcapotzalco,Arenal,sepomex,19.4647,-99.15255107118016,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.84,0.0,0.5267319508506713,2634.7,0.7316,2.92,PLANTA_000,31.83,2022-S2
002_ARENAL,2023,1,14,002,Azcapotzalco,Arenal,sepomex,19.4647,-99.15255107118016,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.84,0.0,0.5267319508506713,2634.7,0.7316,2.92,PLANTA_000,27.86,2023-S1
002_ARENAL,2023,2,50,002,Azcapotzalco,Arenal,sepomex,19.4647,-99.15255107118016,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.84,0.0,0.5267319508506713,2634.7,0.7316,2.92,PLANTA_000,99.48,2023-S2
002_ARENAL,2024,1,5,002,Azcapotzalco,Arenal,sepomex,19.4647,-99.15255107118016,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.84,0.0,0.5267319508506713,2634.7,0.7316,2.92,PLANTA_000,9.95,2024-S1
002_CENTRO_DE_AZCAPOTZALCO,2022,1,36,002,Azcapotzalco,Centro de Azcapotzalco,sepomex,19.480506803610766,-99.1866404,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.53,0.0,0.5267319508506713,2634.7,0.7316,1.12,PLANTA_000,71.63,2022-S1
002_CENTRO_DE_AZCAPOTZALCO,2022,2,24,002,Azcapotzalco,Centro de Azcapotzalco,sepomex,19.480506803610766,-99.1866404,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.53,0.0,0.5267319508506713,2634.7,0.7316,1.12,PLANTA_000,47.75,2022-S2
002_CENTRO_DE_AZCAPOTZALCO,2023,1,44,002,Azcapotzalco,Centro de Azcapotzalco,sepomex,19.480506803610766,-99.1866404,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.53,0.0,0.5267319508506713,2634.7,0.7316,1.12,PLANTA_000,87.54,2023-S1
002_CENTRO_DE_AZCAPOTZALCO,2023,2,43,002,Azcapotzalco,Centro de Azcapotzalco,sepomex,19.480506803610766,-99.1866404,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.53,0.0,0.5267319508506713,2634.7,0.7316,1.12,PLANTA_000,85.56,2023-S2
002_CENTRO_DE_AZCAPOTZALCO,2024,1,15,002,Azcapotzalco,Centro de Azcapotzalco,sepomex,19.480506803610766,-99.1866404,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.53,0.0,0.5267319508506713,2634.7,0.7316,1.12,PLANTA_000,29.84,2024-S1
002_CLAVERIA,2022,1,89,002,Azcapotzalco,Clavería,sepomex,19.46637485,-99.18105,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.11,0.0,0.5267319508506713,2634.7,0.7316,1.46,PLANTA_000,177.08,2022-S1
002_CLAVERIA,2022,2,27,002,Azcapotzalco,Clavería,sepomex,19.46637485,-99.18105,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.11,0.0,0.5267319508506713,2634.7,0.7316,1.46,PLANTA_000,53.72,2022-S2
002_CLAVERIA,2023,1,48,002,Azcapotzalco,Clavería,sepomex,19.46637485,-99.18105,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.11,0.0,0.5267319508506713,2634.7,0.7316,1.46,PLANTA_000,95.5,2023-S1
002_CLAVERIA,2023,2,96,002,Azcapotzalco,Clavería,sepomex,19.46637485,-99.18105,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.11,0.0,0.5267319508506713,2634.7,0.7316,1.46,PLANTA_000,191.01,2023-S2
002_CLAVERIA,2024,1,14,002,Azcapotzalco,Clavería,sepomex,19.46637485,-99.18105,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.11,0.0,0.5267319508506713,2634.7,0.7316,1.46,PLANTA_000,27.86,2024-S1
002_COLTONGO,2022,1,34,002,Azcapotzalco,Coltongo,sepomex,19.4821,-99.1515835,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,6.22,0.0,0.5267319508506713,2634.7,0.7316,2.6,PLANTA_000,67.65,2022-S1
002_COLTONGO,2022,2,20,002,Azcapotzalco,Coltongo,sepomex,19.4821,-99.1515835,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,6.22,0.0,0.5267319508506713,2634.7,0.7316,2.6,PLANTA_000,39.79,2022-S2
002_COLTONGO,2023,1,16,002,Azcapotzalco,Coltongo,sepomex,19.4821,-99.1515835,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,6.22,0.0,0.5267319508506713,2634.7,0.7316,2.6,PLANTA_000,31.83,2023-S1
002_COLTONGO,2023,2,26,002,Azcapotzalco,Coltongo,sepomex,19.4821,-99.1515835,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,6.22,0.0,0.5267319508506713,2634.7,0.7316,2.6,PLANTA_000,51.73,2023-S2
002_COLTONGO,2024,1,5,002,Azcapotzalco,Coltongo,sepomex,19.4821,-99.1515835,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,6.22,0.0,0.5267319508506713,2634.7,0.7316,2.6,PLANTA_000,9.95,2024-S1
002_COSMOPOLITA,2022,1,7,002,Azcapotzalco,Cosmopolita,sepomex,19.47485,-99.1628723,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.85,0.0,0.5267319508506713,2634.7,0.7316,1.45,PLANTA_000,13.93,2022-S1
002_COSMOPOLITA,2022,2,4,002,Azcapotzalco,Cosmopolita,sepomex,19.47485,-99.1628723,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.85,0.0,0.5267319508506713,2634.7,0.7316,1.45,PLANTA_000,7.96,2022-S2
002_COSMOPOLITA,2023,1,21,002,Azcapotzalco,Cosmopolita,sepomex,19.47485,-99.1628723,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.85,0.0,0.5267319508506713,2634.7,0.7316,1.45,PLANTA_000,41.78,2023-S1
002_COSMOPOLITA,2023,2,13,002,Azcapotzalco,Cosmopolita,sepomex,19.47485,-99.1628723,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.85,0.0,0.5267319508506713,2634.7,0.7316,1.45,PLANTA_000,25.87,2023-S2
002_COSMOPOLITA,2024,1,3,002,Azcapotzalco,Cosmopolita,sepomex,19.47485,-99.1628723,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.85,0.0,0.5267319508506713,2634.7,0.7316,1.45,PLANTA_000,5.97,2024-S1
002_DEL_GAS,2022,1,13,002,Azcapotzalco,Del Gas,sepomex,19.470704144016807,-99.15661096572876,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.94,0.0,0.5267319508506713,2634.7,0.7316,2.23,PLANTA_000,25.87,2022-S1
002_DEL_GAS,2022,2,29,002,Azcapotzalco,Del Gas,sepomex,19.470704144016807,-99.15661096572876,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.94,0.0,0.5267319508506713,2634.7,0.7316,2.23,PLANTA_000,57.7,2022-S2
002_DEL_GAS,2023,1,42,002,Azcapotzalco,Del Gas,sepomex,19.470704144016807,-99.15661096572876,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.94,0.0,0.5267319508506713,2634.7,0.7316,2.23,PLANTA_000,83.57,2023-S1
002_DEL_GAS,2023,2,44,002,Azcapotzalco,Del Gas,sepomex,19.470704144016807,-99.15661096572876,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.94,0.0,0.5267319508506713,2634.7,0.7316,2.23,PLANTA_000,87.54,2023-S2
002_DEL_GAS,2024,1,7,002,Azcapotzalco,Del Gas,sepomex,19.470704144016807,-99.15661096572876,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.94,0.0,0.5267319508506713,2634.7,0.7316,2.23,PLANTA_000,13.93,2024-S1
002_DEL_MAESTRO,2022,1,3,002,Azcapotzalco,Del Maestro,sepomex,19.4831,-99.1818,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.89,0.0,0.5267319508506713,2634.7,0.7316,0.77,PLANTA_000,5.97,2022-S1
002_DEL_MAESTRO,2022,2,1,002,Azcapotzalco,Del Maestro,sepomex,19.4831,-99.1818,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.89,0.0,0.5267319508506713,2634.7,0.7316,0.77,PLANTA_000,1.99,2022-S2
002_DEL_MAESTRO,2023,1,4,002,Azcapotzalco,Del Maestro,sepomex,19.4831,-99.1818,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.89,0.0,0.5267319508506713,2634.7,0.7316,0.77,PLANTA_000,7.96,2023-S1
002_DEL_MAESTRO,2023,2,9,002,Azcapotzalco,Del Maestro,sepomex,19.4831,-99.1818,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.89,0.0,0.5267319508506713,2634.7,0.7316,0.77,PLANTA_000,17.91,2023-S2
002_DEL_MAESTRO,2024,1,3,002,Azcapotzalco,Del Maestro,sepomex,19.4831,-99.1818,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,4.89,0.0,0.5267319508506713,2634.7,0.7316,0.77,PLANTA_000,5.97,2024-S1
002_DEL_RECREO,2022,1,65,002,Azcapotzalco,Del Recreo,sepomex,19.4732,-99.1841,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.76,0.0,0.5267319508506713,2634.7,0.7316,1.03,PLANTA_000,129.33,2022-S1
002_DEL_RECREO,2022,2,15,002,Azcapotzalco,Del Recreo,sepomex,19.4732,-99.1841,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.76,0.0,0.5267319508506713,2634.7,0.7316,1.03,PLANTA_000,29.84,2022-S2
002_DEL_RECREO,2023,1,42,002,Azcapotzalco,Del Recreo,sepomex,19.4732,-99.1841,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.76,0.0,0.5267319508506713,2634.7,0.7316,1.03,PLANTA_000,83.57,2023-S1
002_DEL_RECREO,2023,2,109,002,Azcapotzalco,Del Recreo,sepomex,19.4732,-99.1841,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.76,0.0,0.5267319508506713,2634.7,0.7316,1.03,PLANTA_000,216.87,2023-S2
002_DEL_RECREO,2024,1,34,002,Azcapotzalco,Del Recreo,sepomex,19.4732,-99.1841,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,3.76,0.0,0.5267319508506713,2634.7,0.7316,1.03,PLANTA_000,67.65,2024-S1
002_EL_JAGUEY,2022,1,27,002,Azcapotzalco,El Jagüey,sepomex,19.488272053890608,-99.1727,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.69,0.0,0.5267319508506713,2634.7,0.7316,1.13,PLANTA_000,53.72,2022-S1
002_EL_JAGUEY,2022,2,18,002,Azcapotzalco,El Jagüey,sepomex,19.488272053890608,-99.1727,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.69,0.0,0.5267319508506713,2634.7,0.7316,1.13,PLANTA_000,35.81,2022-S2
002_EL_JAGUEY,2023,1,9,002,Azcapotzalco,El Jagüey,sepomex,19.488272053890608,-99.1727,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.69,0.0,0.5267319508506713,2634.7,0.7316,1.13,PLANTA_000,17.91,2023-S1
002_EL_JAGUEY,2023,2,98,002,Azcapotzalco,El Jagüey,sepomex,19.488272053890608,-99.1727,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.69,0.0,0.5267319508506713,2634.7,0.7316,1.13,PLANTA_000,194.99,2023-S2
002_EL_JAGUEY,2024,1,0,002,Azcapotzalco,El Jagüey,sepomex,19.488272053890608,-99.1727,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.69,0.0,0.5267319508506713,2634.7,0.7316,1.13,PLANTA_000,0.0,2024-S1
002_EL_ROSARIO,2022,1,96,002,Azcapotzalco,El Rosario,sepomex,19.51005955461353,-99.20354935,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,7.92,0.0,0.5267319508506713,2634.7,0.7316,4.52,PLANTA_000,191.01,2022-S1
002_EL_ROSARIO,2022,2,148,002,Azcapotzalco,El Rosario,sepomex,19.51005955461353,-99.20354935,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,7.92,0.0,0.5267319508506713,2634.7,0.7316,4.52,PLANTA_000,294.47,2022-S2
002_EL_ROSARIO,2023,1,103,002,Azcapotzalco,El Rosario,sepomex,19.51005955461353,-99.20354935,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,7.92,0.0,0.5267319508506713,2634.7,0.7316,4.52,PLANTA_000,204.93,2023-S1
002_EL_ROSARIO,2023,2,120,002,Azcapotzalco,El Rosario,sepomex,19.51005955461353,-99.20354935,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,7.92,0.0,0.5267319508506713,2634.7,0.7316,4.52,PLANTA_000,238.76,2023-S2
002_EL_ROSARIO,2024,1,53,002,Azcapotzalco,El Rosario,sepomex,19.51005955461353,-99.20354935,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,7.92,0.0,0.5267319508506713,2634.7,0.7316,4.52,PLANTA_000,105.45,2024-S1
002_ESTACION_PANTACO,2022,1,1,002,Azcapotzalco,Estación Pantaco,sepomex,19.4913,-99.1735531,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.98,0.0,0.5267319508506713,2634.7,0.7316,1.43,PLANTA_000,1.99,2022-S1
002_ESTACION_PANTACO,2022,2,4,002,Azcapotzalco,Estación Pantaco,sepomex,19.4913,-99.1735531,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.98,0.0,0.5267319508506713,2634.7,0.7316,1.43,PLANTA_000,7.96,2022-S2
002_ESTACION_PANTACO,2023,1,9,002,Azcapotzalco,Estación Pantaco,sepomex,19.4913,-99.1735531,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.98,0.0,0.5267319508506713,2634.7,0.7316,1.43,PLANTA_000,17.91,2023-S1
002_ESTACION_PANTACO,2023,2,14,002,Azcapotzalco,Estación Pantaco,sepomex,19.4913,-99.1735531,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.98,0.0,0.5267319508506713,2634.7,0.7316,1.43,PLANTA_000,27.86,2023-S2
002_ESTACION_PANTACO,2024,1,2,002,Azcapotzalco,Estación Pantaco,sepomex,19.4913,-99.1735531,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.98,0.0,0.5267319508506713,2634.7,0.7316,1.43,PLANTA_000,3.98,2024-S1
002_EUZKADI,2022,1,25,002,Azcapotzalco,Euzkadi,sepomex,19.47720185,-99.16019545,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.23,0.0,0.5267319508506713,2634.7,0.7316,1.68,PLANTA_000,49.74,2022-S1
002_EUZKADI,2022,2,18,002,Azcapotzalco,Euzkadi,sepomex,19.47720185,-99.16019545,5026.0,99.57,99.69,3.22,24.59,36.82,3.56,OCAVM0010RNL21,5.23,0.0,0.5267319508506713,2634.7,0.7316,1.68,PLANTA_000,35.81,2022-S2
